created_at,date,user_id,username,name,tweet,link,POS tagged
1658893347000.0,2022-07-27 10:42:27,252350697,aldhopriskap,Aldho Priskap,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat riaudamai  ,https://twitter.com/aldhopriskap/status/1552137315195072513,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n'), ('riaudamai', 'n')]"
1658892983000.0,2022-07-27 10:36:23,1042645707214094336,salsabilah415,salsa.bilah,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat riaudamai  ,https://twitter.com/salsabilah415/status/1552135785327263745,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n'), ('riaudamai', 'n')]"
1658892947000.0,2022-07-27 10:35:47,1357064271750864896,AzkilaBrahmana,Azkila Brahmana,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat riaudamai  ,https://twitter.com/AzkilaBrahmana/status/1552135634998812672,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n'), ('riaudamai', 'n')]"
1658892863000.0,2022-07-27 10:34:23,1513708786800017415,SajaJarwo,Jarwo Saja,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat,https://twitter.com/SajaJarwo/status/1552135283046744064,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658892853000.0,2022-07-27 10:34:13,1509828718302498817,Gundala36586459,Gundala Putra,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat,https://twitter.com/Gundala36586459/status/1552135241179209728,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658892618000.0,2022-07-27 10:30:18,1357951418527670272,opposlte6890,Opposite6890,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat riaudamai  ,https://twitter.com/opposlte6890/status/1552134257375854593,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n'), ('riaudamai', 'n')]"
1658892608000.0,2022-07-27 10:30:08,1385772904198012931,kalalo_fitri,Fitri kalalo,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid       vaksin imun kuat,https://twitter.com/kalalo_fitri/status/1552134213402783744,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658892607000.0,2022-07-27 10:30:07,389302720,GufronPutra5,Gufron Putra,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid       vaksin imun kuat,https://twitter.com/GufronPutra5/status/1552134208306708480,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658892385000.0,2022-07-27 10:26:25,895695243542003712,churrnos,churrnos,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid    vaksin imun kuat  ,https://twitter.com/churrnos/status/1552133279138324480,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658892282000.0,2022-07-27 10:24:42,1509828718302498817,Gundala36586459,Gundala Putra,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat,https://twitter.com/Gundala36586459/status/1552132844696539136,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658892279000.0,2022-07-27 10:24:39,1513708786800017415,SajaJarwo,Jarwo Saja,manfaat vaksin booster  dokter  untuk mencegah gejala berat dan long covid      vaksin imun kuat,https://twitter.com/SajaJarwo/status/1552132832348483585,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('dokter', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658892162000.0,2022-07-27 10:22:42,343945359,AlvinaAulya,Alvina aulya putrie,manfaat vaksin booster  untuk mencegah gejala berat dan long covid        vaksin imun kuat,https://twitter.com/AlvinaAulya/status/1552132345234595840,"[('manfaat', 'n'), ('vaksin', 'n'), ('booster', 'n'), ('mencegah', 'n'), ('gejala', 'n'), ('berat', 'n'), ('long', 'r'), ('covid', None), ('vaksin', 'n'), ('imun', 'n'), ('kuat', 'n')]"
1658892088000.0,2022-07-27 10:21:28,1396063466096500737,dari_papua,Dari Papua Untuk Indonesia, dengan vaksin dan prokes dapat mencegah penularan covid     kita senang semua aman,https://twitter.com/dari_papua/status/1552132033396510720,"[('vaksin', 'n'), ('prokes', 'n'), ('mencegah', 'n'), ('penularan', 'n'), ('covid', 'n'), ('senang', 'n'), ('aman', 'n')]"
